slug,window_text,first_quote_ts,close_ts_utc,quote_count_total,quote_count_first2m,target_price,price_after_2m,final_price_last,btc_move_2m,btc_return_bps_2m,mid_up_prob_open,mid_up_prob_2m,mid_up_prob_change_2m,buy_up_price_2m,buy_down_price_2m,buy_up_size_2m,buy_down_size_2m,sell_up_size_2m,sell_down_size_2m,size_imbalance_updown_2m,depth_imbalance_updown_2m,spread_up_median_first2m,spread_down_median_first2m,overround_median_first2m,trade_count_sum_first2m,trade_volume_sum_first2m,outcome_up,realized_pnl_buy_up_from_2m,realized_pnl_buy_down_from_2m
btc-updown-5m-1777250700,08:45-08:50,2026-04-27 00:45:01+00:00,2026-04-27 00:45:00+00:00,119,47,78833.1,78857.77,78837.95,24.669999999998254,3.1293961546607014,0.455,0.605,0.14999999999999997,0.61,0.4,115.0,296.4,146.74,115.0,-0.4409333981526495,-0.05235522769579538,1.0,1.0,0.0,,,1.0,0.38,-0.41000000000000003
btc-updown-5m-1777251000,08:50-08:55,2026-04-27 00:50:03+00:00,2026-04-27 00:50:00+00:00,118,49,,78837.94,78976.0,,,0.465,0.555,0.09000000000000002,0.56,0.45,311.65,5.99,24.99,308.35,0.9622843470595642,0.00704412910969255,1.0,1.0,0.0,,,,,
btc-updown-5m-1777251300,08:55-09:00,2026-04-27 00:55:00+00:00,2026-04-27 00:55:00+00:00,119,48,78980.0,79267.65,79263.97,287.6499999999942,36.420612813369736,0.425,0.965,0.54,0.97,0.04,487.85,735.63,953.97,155.19,-0.2025206787197175,0.14899363763595305,1.0,1.0,0.0,,,1.0,0.020000000000000025,-0.05
btc-updown-5m-1777251600,09:00-09:05,2026-04-27 01:00:02+00:00,2026-04-27 01:00:00+00:00,118,48,79346.69,79428.48,79402.24,81.7899999999936,10.307928408859095,0.495,0.885,0.39,0.89,0.13,502.1,45.66,7.66,472.7,0.8332846502117717,-0.07207804082698262,1.0,1.0,0.0,,,1.0,0.09999999999999999,-0.14
btc-updown-5m-1777251900,09:05-09:10,2026-04-27 01:05:01+00:00,2026-04-27 01:05:00+00:00,118,47,79386.51,79421.91,79161.1,35.40000000000873,4.459195901168691,0.475,0.555,0.08000000000000007,0.56,0.45,153.54,158.99,275.88,133.78,-0.017438325920711668,-0.05226021311080001,1.0,1.0,0.0,,,0.0,-0.5700000000000001,0.54
btc-updown-5m-1777252200,09:10-09:15,2026-04-27 01:10:01+00:00,2026-04-27 01:10:00+00:00,119,48,79157.27,79218.03,79141.99,60.75999999999476,7.675858452419438,0.505,0.755,0.25,0.76,0.23,195.16,76.54,287.52,37.56,0.4365844681634155,-0.06498025064684838,1.0,1.0,0.0,,,0.0,-0.77,0.76
btc-updown-5m-1777252500,09:15-09:20,2026-04-27 01:15:01+00:00,2026-04-27 01:15:00+00:00,118,49,79140.5,79044.73,79027.4,-95.77000000000407,-12.10126294375245,0.475,0.155,-0.31999999999999995,0.16,0.85,20.0,92.53,79.11,506.08,-0.6445392339820493,-0.01597737874624581,1.0,1.0,0.0,,,0.0,-0.17,0.14
btc-updown-5m-1777252800,09:20-09:25,2026-04-27 01:20:02+00:00,2026-04-27 01:20:00+00:00,118,49,79027.4,79002.08,79042.83,-25.319999999992433,-3.203952047010586,0.525,0.39,-0.135,0.4,0.61,253.67,75.0,28.38,280.59,0.5436151763166702,0.039416917366131315,1.0,1.0,0.0,,,1.0,0.59,-0.62
btc-updown-5m-1777253100,09:25-09:30,2026-04-27 01:25:02+00:00,2026-04-27 01:25:00+00:00,117,49,79031.6,78949.6,78926.64,-82.0,-10.375596596804316,0.465,0.12,-0.34500000000000003,0.13,0.88,52.94,11.62,207.34,220.19,0.6400247831474597,-0.036640768369329633,1.0,1.0,0.0,,,0.0,-0.14,0.11
btc-updown-5m-1777253400,09:30-09:35,2026-04-27 01:30:01+00:00,2026-04-27 01:30:00+00:00,118,49,78916.88,78943.05,78875.53,26.169999999998254,3.31614731854557,0.505,0.61,0.10499999999999998,0.62,0.4,10.0,34.33,97.0,298.59,-0.5488382585156778,-0.0032209684991477312,1.0,1.0,0.0,,,0.0,-0.63,0.59
btc-updown-5m-1777253700,09:35-09:40,2026-04-27 01:35:02+00:00,2026-04-27 01:35:00+00:00,128,43,78894.06,78904.39,79098.57,10.330000000001746,1.309350792696148,0.555,0.675,0.12,0.68,0.33,110.23,4231.92,4458.8,77.57,-0.9492279170457034,-0.059171738234367,1.0,1.0,0.0,,,1.0,0.30999999999999994,-0.34
btc-updown-5m-1777254000,09:40-09:45,2026-04-27 01:40:01+00:00,2026-04-27 01:40:00+00:00,143,60,79074.71,79120.0,79070.94,45.2899999999936,5.7274949222063025,0.465,0.635,0.16999999999999998,0.64,0.37,222.92,462.52,504.53,222.92,-0.34955648926237165,-0.0664716073408306,1.0,1.0,0.0,,,0.0,-0.65,0.62
btc-updown-5m-1777254300,09:45-09:50,2026-04-27 01:45:00+00:00,2026-04-27 01:45:00+00:00,149,60,79070.94,79123.44,79352.01,52.5,6.639607420880541,0.52,0.735,0.21499999999999997,0.74,0.27,472.75,4.25,4.25,361.28,0.9821802935010482,-0.17524877479263115,1.0,1.0,0.0,,,1.0,0.25,-0.28
btc-updown-5m-1777254600,09:50-09:55,2026-04-27 01:50:01+00:00,2026-04-27 01:50:00+00:00,150,61,79346.49,79209.96,79244.8,-136.52999999999884,-17.206810282345046,0.485,0.055,-0.43,0.06,0.95,276.6,895.59,924.63,306.41,-0.5280628567041179,0.015403562631635321,1.0,1.0,0.0,,,0.0,-0.06999999999999999,0.04000000000000004
btc-updown-5m-1777254900,09:55-10:00,2026-04-27 01:55:02+00:00,2026-04-27 01:55:00+00:00,147,60,79244.8,79200.0,79295.42,-44.80000000000291,-5.653367791956433,0.5,0.195,-0.305,0.2,0.81,155.22,307.98,376.2,388.19,-0.3297927461139896,0.11052612903384003,1.0,1.0,0.0,,,1.0,0.79,-0.8200000000000001
btc-updown-5m-1777255200,10:00-10:05,2026-04-27 02:00:00+00:00,2026-04-27 02:00:00+00:00,147,59,79301.99,79220.01,79205.43,-81.98000000001048,-10.337697704686915,0.495,0.155,-0.33999999999999997,0.16,0.85,620.41,79.35,24.35,624.41,0.7732079570138333,0.09076500836638082,1.0,1.0,0.0,,,0.0,-0.17,0.14
btc-updown-5m-1777255500,10:05-10:10,2026-04-27 02:05:00+00:00,2026-04-27 02:05:00+00:00,148,59,79205.43,79205.98,79156.28,0.5500000000029104,0.06943968361801842,0.495,0.455,-0.03999999999999998,0.46,0.55,101.62,227.55,220.48,116.62,-0.382568277789592,0.09690980752871468,1.0,1.0,0.0,,,0.0,-0.47000000000000003,0.43999999999999995
btc-updown-5m-1777255800,10:10-10:15,2026-04-27 02:10:01+00:00,2026-04-27 02:10:00+00:00,149,60,79156.3,79099.99,79189.04,-56.30999999999767,-7.113773635199936,0.46,0.185,-0.275,0.19,0.82,28.08,191.23,169.45,23.08,-0.7439241256668642,0.012105712382055043,1.0,1.0,0.0,,,1.0,0.8,-0.83
btc-updown-5m-1777256100,10:15-10:20,2026-04-27 02:15:02+00:00,2026-04-27 02:15:00+00:00,149,61,79191.09,79230.2,79195.6,39.11000000000058,4.93868691540937,0.505,0.725,0.21999999999999997,0.73,0.27,6.36,188.62,375.36,25.0,-0.9347625397476663,-0.08226391824016982,1.0,1.0,0.0,,,1.0,0.26,-0.28
btc-updown-5m-1777256400,10:20-10:25,2026-04-27 02:20:01+00:00,2026-04-27 02:20:00+00:00,149,60,79189.04,79136.02,79120.82,-53.01999999998952,-6.695370975578126,0.52,0.205,-0.31500000000000006,0.21,0.8,318.37,5.0,5.0,441.53,0.9690756718310295,0.08497730300390201,1.0,1.0,0.0,,,0.0,-0.22,0.18999999999999995
btc-updown-5m-1777256700,10:25-10:30,2026-04-27 02:25:01+00:00,2026-04-27 02:25:00+00:00,148,61,79119.02,79085.0,79136.0,-34.020000000004075,-4.299851034555796,0.485,0.305,-0.18,0.31,0.7,292.73,301.9,296.9,292.73,-0.015421354455711887,0.018391906215008014,1.0,1.0,0.0,,,1.0,0.6799999999999999,-0.71
btc-updown-5m-1777257000,10:30-10:35,2026-04-27 02:30:01+00:00,2026-04-27 02:30:00+00:00,145,60,79136.0,79259.89,79095.98,123.88999999999942,15.65532753740389,0.565,0.945,0.38,0.95,0.06,1340.02,129.0,248.42,1503.38,0.8243727110590734,-0.17888692166282316,1.0,1.0,0.0,,,0.0,-0.96,0.9299999999999999
btc-updown-5m-1777257300,10:35-10:40,2026-04-27 02:35:02+00:00,2026-04-27 02:35:00+00:00,148,60,,79061.71,79091.99,,,0.525,0.305,-0.22000000000000003,0.31,0.7,511.13,118.06,237.16,441.32,0.6247238513008788,0.04653449005805143,1.0,1.0,0.0,,,,,
btc-updown-5m-1777257600,10:40-10:45,2026-04-27 02:40:00+00:00,2026-04-27 02:40:00+00:00,150,60,79091.99,79097.39,79090.65,5.399999999994179,0.6827492897819588,0.515,0.525,0.010000000000000009,0.53,0.48,161.91,874.63,741.22,3.0,-0.6875952688752968,-0.05986597267235006,1.0,1.0,0.0,,,0.0,-0.54,0.51
btc-updown-5m-1777257900,10:45-10:50,2026-04-27 02:45:01+00:00,2026-04-27 02:45:00+00:00,150,60,79091.63,79126.72,79119.27,35.08999999999651,4.436626227073144,0.515,0.665,0.15000000000000002,0.67,0.34,200.8,100.33,105.33,154.78,0.33364327699000434,-0.08511684492436321,1.0,1.0,0.0,,,1.0,0.31999999999999995,-0.35000000000000003
btc-updown-5m-1777258200,10:50-10:55,2026-04-27 02:50:02+00:00,2026-04-27 02:50:00+00:00,145,58,,79124.99,79215.28,,,0.455,0.575,0.11999999999999994,0.58,0.43,96.67,274.11,139.79,62.39,-0.4785587140622471,-0.02693617704228118,1.0,1.0,0.0,,,,,
btc-updown-5m-1777258500,10:55-11:00,2026-04-27 02:55:01+00:00,2026-04-27 02:55:00+00:00,150,61,79215.28,79203.46,79150.0,-11.819999999992433,-1.4921363656093158,0.475,0.415,-0.06,0.42,0.59,32.4,277.24,277.24,32.4,-0.7907247125694356,0.0319910564888869,1.0,1.0,0.0,,,0.0,-0.43,0.4
btc-updown-5m-1777258800,11:00-11:05,2026-04-27 03:00:00+00:00,2026-04-27 03:00:00+00:00,150,60,79149.68,79115.11,79163.01,-34.56999999999243,-4.367674007019667,0.415,0.315,-0.09999999999999998,0.32,0.69,250.28,70.38,118.21,273.4,0.5610303748518681,0.02228064226077013,1.0,1.0,0.0,,,1.0,0.6699999999999999,-0.7
btc-updown-5m-1777259100,11:05-11:10,2026-04-27 03:05:01+00:00,2026-04-27 03:05:00+00:00,149,60,79158.01,79189.05,79221.88,31.04000000000815,3.9212708859164285,0.555,0.605,0.04999999999999993,0.61,0.4,203.48,364.82,253.21,169.75,-0.28389934893542146,0.029574679218669575,1.0,1.0,0.0,,,1.0,0.38,-0.41000000000000003
btc-updown-5m-1777259400,11:10-11:15,2026-04-27 03:10:01+00:00,2026-04-27 03:10:00+00:00,145,60,79225.0,79214.49,79232.0,-10.509999999994761,-1.3266014515613458,0.495,0.37,-0.125,0.38,0.63,10.2,123.46,278.77,10.2,-0.847373933862038,0.0074662773102502035,1.0,1.0,0.0,,,1.0,0.61,-0.64
btc-updown-5m-1777259700,11:15-11:20,2026-04-27 03:15:00+00:00,2026-04-27 03:15:00+00:00,148,60,79232.0,79226.01,79263.97,-5.990000000005239,-0.7560076736678664,0.475,0.435,-0.03999999999999998,0.44,0.57,57.38,152.44,183.34,57.38,-0.45305499952340106,0.04021173695663721,1.0,1.0,0.0,,,1.0,0.55,-0.58
btc-updown-5m-1777260000,11:20-11:25,2026-04-27 03:20:01+00:00,2026-04-27 03:20:00+00:00,151,61,79263.97,79246.54,79268.46,-17.430000000007567,-2.198981453995752,0.465,0.485,0.019999999999999962,0.5,0.53,18.0,448.63,236.63,19.61,-0.9228510811563766,0.06490625521831599,1.0,1.0,0.0,,,1.0,0.49,-0.54
btc-updown-5m-1777260300,11:25-11:30,2026-04-27 03:25:02+00:00,2026-04-27 03:25:00+00:00,150,61,79267.76,79280.0,79267.76,12.240000000005239,1.5441334535005455,0.425,0.535,0.11000000000000004,0.54,0.47,109.0,122.42,247.68,237.22,-0.05798980209143549,-0.026833746987982923,1.0,1.0,0.0,,,0.0,-0.55,0.52
btc-updown-5m-1777260600,11:30-11:35,2026-04-27 03:30:01+00:00,2026-04-27 03:30:00+00:00,150,61,79284.16,79310.18,79275.71,26.019999999989523,3.2818661382033336,0.585,0.685,0.10000000000000009,0.69,0.32,154.11,291.18,326.34,180.11,-0.3078218688944283,0.013424498244145221,1.0,1.0,0.0,,,0.0,-0.7,0.6699999999999999
btc-updown-5m-1777260900,11:35-11:40,2026-04-27 03:35:00+00:00,2026-04-27 03:35:00+00:00,150,60,79275.7,79247.18,79209.22,-28.520000000004075,-3.597571513087122,0.445,0.39,-0.05499999999999999,0.4,0.63,5.0,84.96,87.89,20.57,-0.8888394842152068,0.0788013990743498,1.0,1.0,0.0,,,0.0,-0.41000000000000003,0.36
btc-updown-5m-1777261200,11:40-11:45,2026-04-27 03:40:01+00:00,2026-04-27 03:40:00+00:00,151,61,79215.27,79234.96,79259.99,19.69000000000233,2.4856318737539276,0.495,0.66,0.16500000000000004,0.67,0.34,20.0,53.14,68.88,20.0,-0.4531036368608149,-0.011067072928272843,1.0,1.0,0.0,,,1.0,0.31999999999999995,-0.35000000000000003
btc-updown-5m-1777261500,11:45-11:50,2026-04-27 03:45:01+00:00,2026-04-27 03:45:00+00:00,151,61,79259.99,79209.57,79224.04,-50.419999999998254,-6.361343219952242,0.475,0.225,-0.24999999999999997,0.23,0.78,60.78,827.53,819.48,11.0,-0.863155880267024,0.08158983000842586,1.0,1.0,0.0,,,0.0,-0.24000000000000002,0.20999999999999996
btc-updown-5m-1777261800,11:50-11:55,2026-04-27 03:50:02+00:00,2026-04-27 03:50:00+00:00,150,61,79224.04,79161.61,79159.62,-62.429999999993015,-7.880183843186112,0.565,0.135,-0.42999999999999994,0.14,0.87,402.21,8.29,15.0,482.27,0.9596102314250913,0.13792050937850445,1.0,1.0,0.0,,,0.0,-0.15000000000000002,0.12000000000000001
btc-updown-5m-1777262100,11:55-12:00,2026-04-27 03:55:00+00:00,2026-04-27 03:55:00+00:00,146,61,79159.52,79138.77,79120.02,-20.75,-2.621289265018282,0.505,0.235,-0.27,0.24,0.77,583.09,119.43,286.83,647.87,0.6599954449695383,-0.5397594232210119,1.0,1.0,0.0,,,0.0,-0.25,0.21999999999999997
btc-updown-5m-1777262400,12:00-12:05,2026-04-27 04:00:02+00:00,2026-04-27 04:00:00+00:00,149,60,79120.02,79136.62,79141.82,16.59999999999127,2.0980783371883964,0.585,0.655,0.07000000000000006,0.66,0.35,94.77,384.2,381.79,80.73,-0.6042758419107669,-0.005794359510131787,1.0,1.0,0.0,,,1.0,0.32999999999999996,-0.36
btc-updown-5m-1777262700,12:05-12:10,2026-04-27 04:05:02+00:00,2026-04-27 04:05:00+00:00,148,61,79126.98,79074.22,79102.37,-52.75999999999476,-6.667763637635957,0.325,0.105,-0.22000000000000003,0.11,0.9,236.7,990.24,867.24,180.7,-0.6141620617145092,0.12142059039242112,1.0,1.0,0.0,,,0.0,-0.12,0.08999999999999998
btc-updown-5m-1777263000,12:10-12:15,2026-04-27 04:10:01+00:00,2026-04-27 04:10:00+00:00,151,61,79102.37,79020.72,79074.25,-81.64999999999418,-10.322067467762873,0.515,0.075,-0.44,0.08,0.93,10.0,163.97,233.49,7.5,-0.8850376501695695,0.09438866588185345,1.0,1.0,0.0,,,0.0,-0.09,0.05999999999999995
btc-updown-5m-1777263300,12:15-12:20,2026-04-27 04:15:02+00:00,2026-04-27 04:15:00+00:00,150,61,79074.25,79064.41,79051.27,-9.839999999996508,-1.2444000417324865,0.515,0.465,-0.04999999999999999,0.47,0.54,104.65,239.5,181.28,89.38,-0.3918349556879268,0.003657606438825757,1.0,1.0,0.0,,,0.0,-0.48,0.44999999999999996
btc-updown-5m-1777263600,12:20-12:25,2026-04-27 04:20:00+00:00,2026-04-27 04:20:00+00:00,147,59,79051.27,79058.0,79064.41,6.7299999999959255,0.8513462212556389,0.595,0.565,-0.030000000000000027,0.57,0.44,123.06,38.25,28.25,108.06,0.5257578575413799,-0.033719122319743375,1.0,1.0,0.0,,,1.0,0.42000000000000004,-0.45
btc-updown-5m-1777263900,12:25-12:30,2026-04-27 04:25:02+00:00,2026-04-27 04:25:00+00:00,147,61,79064.4,79080.0,79132.73,15.60000000000582,1.9730751134525553,0.515,0.655,0.14,0.66,0.35,355.14,179.55,179.55,421.14,0.3283958929473152,-0.05406326788866748,1.0,1.0,0.0,,,1.0,0.32999999999999996,-0.36
btc-updown-5m-1777264200,12:30-12:35,2026-04-27 04:30:02+00:00,2026-04-27 04:30:00+00:00,151,62,79132.72,79097.21,79041.1,-35.50999999999476,-4.487397880420989,0.55,0.215,-0.3350000000000001,0.22,0.79,426.96,122.73,127.97,439.96,0.5534574032636577,0.021619383740812424,1.0,1.0,0.0,,,0.0,-0.23,0.19999999999999996
btc-updown-5m-1777264500,12:35-12:40,2026-04-27 04:35:01+00:00,2026-04-27 04:35:00+00:00,146,58,79039.92,79058.84,79120.16,18.919999999998254,2.3937271191567824,0.505,0.645,0.14,0.65,0.36,242.32,181.51,176.66,239.93,0.1434773376117783,0.05577449976845141,1.0,1.0,0.0,,,1.0,0.33999999999999997,-0.37
btc-updown-5m-1777264800,12:40-12:45,2026-04-27 04:40:02+00:00,2026-04-27 04:40:00+00:00,146,61,79113.29,79100.0,79085.02,-13.289999999993597,-1.6798694631450162,0.535,0.335,-0.2,0.34,0.67,114.81,162.46,126.46,91.81,-0.17185414938507595,-0.04305690391136555,1.0,1.0,0.0,,,0.0,-0.35000000000000003,0.31999999999999995
btc-updown-5m-1777265100,12:45-12:50,2026-04-27 04:45:01+00:00,2026-04-27 04:45:00+00:00,152,61,79085.02,79059.94,79001.0,-25.080000000001746,-3.171270614839795,0.495,0.225,-0.27,0.23,0.78,434.66,251.14,214.14,404.66,0.2675998833479149,0.028847282095116986,1.0,1.0,0.0,,,0.0,-0.24000000000000002,0.20999999999999996
btc-updown-5m-1777265400,12:50-12:55,2026-04-27 04:50:01+00:00,2026-04-27 04:50:00+00:00,147,61,79001.0,78967.01,79010.01,-33.99000000000524,-4.302477183833779,0.5,0.155,-0.345,0.16,0.85,12.62,438.13,438.13,12.62,-0.9440044370493621,0.04250754960589396,1.0,1.0,0.0,,,1.0,0.83,-0.86
btc-updown-5m-1777265700,12:55-13:00,2026-04-27 04:55:02+00:00,2026-04-27 04:55:00+00:00,151,62,79005.1,78900.41,78942.02,-104.69000000000233,-13.25104328707923,0.385,0.035,-0.35,0.04,0.97,324.67,2646.6,2680.02,249.68,-0.7814604529376327,0.1311398552681703,1.0,1.0,0.0,,,0.0,-0.05,0.020000000000000025
btc-updown-5m-1777266000,13:00-13:05,2026-04-27 05:00:01+00:00,2026-04-27 05:00:00+00:00,146,61,78959.44,78846.13,78781.36,-113.30999999999767,-14.35040572729463,0.625,0.055,-0.57,0.06,0.96,314.21,1138.77,7.83,120.09,-0.5674957673195776,0.09369924619097508,1.0,1.0,0.0,,,0.0,-0.06999999999999999,0.030000000000000034
btc-updown-5m-1777266300,13:05-13:10,2026-04-27 05:05:01+00:00,2026-04-27 05:05:00+00:00,150,60,78776.01,78740.0,78732.06,-36.00999999999476,-4.571188614401105,0.54,0.295,-0.24500000000000005,0.3,0.71,103.42,144.59,144.8,10.0,-0.16600137091246323,0.03396094224371921,1.0,1.0,0.0,,,0.0,-0.31,0.28
btc-updown-5m-1777266600,13:10-13:15,2026-04-27 05:10:01+00:00,2026-04-27 05:10:00+00:00,143,55,78732.01,78617.56,78446.0,-114.44999999999709,-14.53665415121462,0.55,0.055,-0.49500000000000005,0.06,0.94,51.0,462.47,931.99,459.01,-0.8013515882135276,0.16108221277789048,1.0,1.0,0.0,,,0.0,-0.06999999999999999,0.05000000000000005
btc-updown-5m-1777266900,13:15-13:20,2026-04-27 05:15:01+00:00,2026-04-27 05:15:00+00:00,142,56,78430.05,78201.77,78037.76,-228.27999999999884,-29.10619080314227,0.625,0.045,-0.58,0.05,0.96,85.11,398.7,463.12,244.67,-0.6481676691263099,0.04174094298698112,1.0,1.0,0.0,,,0.0,-0.060000000000000005,0.030000000000000034
btc-updown-5m-1777267200,13:20-13:25,2026-04-27 05:20:03+00:00,2026-04-27 05:20:00+00:00,138,52,,77975.77,78001.38,,,0.605,0.31,-0.295,0.32,0.7,200.03,55.82,18.46,52.33,0.5636505765096737,-0.02582266423257084,1.0,1.0,0.0,,,,,
btc-updown-5m-1777267500,13:25-13:30,2026-04-27 05:25:02+00:00,2026-04-27 05:25:00+00:00,149,62,77998.41,77922.95,77847.52,-75.4600000000064,-9.674556186466672,0.605,0.29,-0.315,0.3,0.71,27.0,37.0,176.84,27.0,-0.15625,0.13828746601980071,1.0,1.0,0.0,,,0.0,-0.31,0.28
btc-updown-5m-1777267800,13:30-13:35,2026-04-27 05:30:01+00:00,2026-04-27 05:30:00+00:00,134,55,77838.36,77860.64,77881.98,22.279999999998836,2.862341909567318,0.535,0.515,-0.020000000000000018,0.52,0.49,329.3,299.29,85.0,165.44,0.04774177126584895,0.051762173455599504,1.0,1.0,0.0,,,1.0,0.47,-0.5
btc-updown-5m-1777268100,13:35-13:40,2026-04-27 05:35:01+00:00,2026-04-27 05:35:00+00:00,58,58,77881.27,77690.37,77690.37,-190.90000000000873,-24.511670135837377,0.515,0.085,-0.43,0.09,0.92,603.46,26.0,31.0,419.68,0.9173895084675754,0.06795377886443546,1.0,1.0,0.0,,,0.0,-0.09999999999999999,0.06999999999999997
