slug,first_quote_ts,strategy,threshold_usd,side,btc_move_2m,mid_up_prob_2m,outcome_up,pnl
btc-updown-5m-1777028400,2026-04-24 11:00:02+00:00,momentum_buy_up_after_rise,50,buy_up,180.6700000000128,0.965,1.0,0.02500000000000003
btc-updown-5m-1777029600,2026-04-24 11:20:00+00:00,momentum_buy_up_after_rise,50,buy_up,55.90000000000873,0.695,1.0,0.29500000000000004
btc-updown-5m-1777032600,2026-04-24 12:10:01+00:00,momentum_buy_up_after_rise,50,buy_up,59.029999999998836,0.825,1.0,0.16500000000000004
btc-updown-5m-1777034700,2026-04-24 12:45:01+00:00,momentum_buy_up_after_rise,50,buy_up,57.770000000004075,0.835,0.0,-0.845
btc-updown-5m-1777035300,2026-04-24 12:55:02+00:00,momentum_buy_up_after_rise,50,buy_up,77.49000000000524,0.875,1.0,0.115
btc-updown-5m-1777041900,2026-04-24 14:45:01+00:00,momentum_buy_up_after_rise,50,buy_up,60.0,0.805,0.0,-0.8150000000000001
btc-updown-5m-1777043400,2026-04-24 15:10:02+00:00,momentum_buy_up_after_rise,50,buy_up,80.2100000000064,0.885,1.0,0.105
btc-updown-5m-1777045500,2026-04-24 15:45:02+00:00,momentum_buy_up_after_rise,50,buy_up,90.97999999999593,0.725,0.0,-0.735
btc-updown-5m-1777045800,2026-04-24 15:50:01+00:00,momentum_buy_up_after_rise,50,buy_up,85.2899999999936,0.805,1.0,0.18499999999999994
btc-updown-5m-1777052100,2026-04-24 17:35:00+00:00,momentum_buy_up_after_rise,50,buy_up,91.66000000000349,0.915,1.0,0.07499999999999997
btc-updown-5m-1777053000,2026-04-24 17:50:01+00:00,momentum_buy_up_after_rise,50,buy_up,52.80000000000291,0.825,1.0,0.16500000000000004
btc-updown-5m-1777054800,2026-04-24 18:20:00+00:00,momentum_buy_up_after_rise,50,buy_up,50.24000000000524,0.815,1.0,0.17500000000000004
btc-updown-5m-1777058100,2026-04-24 19:15:00+00:00,momentum_buy_up_after_rise,50,buy_up,56.979999999995925,0.835,1.0,0.15500000000000003
btc-updown-5m-1777062900,2026-04-24 20:35:02+00:00,momentum_buy_up_after_rise,50,buy_up,89.29000000000815,0.945,1.0,0.04500000000000005
btc-updown-5m-1777070700,2026-04-24 22:45:01+00:00,momentum_buy_up_after_rise,50,buy_up,94.14999999999418,0.935,1.0,0.054999999999999945
btc-updown-5m-1777001100,2026-04-24 03:25:02+00:00,momentum_buy_up_after_rise,75,buy_up,77.5,0.905,1.0,0.08499999999999998
btc-updown-5m-1777010100,2026-04-24 05:55:02+00:00,momentum_buy_up_after_rise,75,buy_up,205.20999999999185,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018500,2026-04-24 08:15:01+00:00,momentum_buy_up_after_rise,75,buy_up,135.47000000000116,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018800,2026-04-24 08:20:02+00:00,momentum_buy_up_after_rise,75,buy_up,90.66000000000349,0.855,1.0,0.135
btc-updown-5m-1777028400,2026-04-24 11:00:02+00:00,momentum_buy_up_after_rise,75,buy_up,180.6700000000128,0.965,1.0,0.02500000000000003
btc-updown-5m-1777035300,2026-04-24 12:55:02+00:00,momentum_buy_up_after_rise,75,buy_up,77.49000000000524,0.875,1.0,0.115
btc-updown-5m-1777043400,2026-04-24 15:10:02+00:00,momentum_buy_up_after_rise,75,buy_up,80.2100000000064,0.885,1.0,0.105
btc-updown-5m-1777045500,2026-04-24 15:45:02+00:00,momentum_buy_up_after_rise,75,buy_up,90.97999999999593,0.725,0.0,-0.735
btc-updown-5m-1777045800,2026-04-24 15:50:01+00:00,momentum_buy_up_after_rise,75,buy_up,85.2899999999936,0.805,1.0,0.18499999999999994
btc-updown-5m-1777052100,2026-04-24 17:35:00+00:00,momentum_buy_up_after_rise,75,buy_up,91.66000000000349,0.915,1.0,0.07499999999999997
btc-updown-5m-1777062900,2026-04-24 20:35:02+00:00,momentum_buy_up_after_rise,75,buy_up,89.29000000000815,0.945,1.0,0.04500000000000005
btc-updown-5m-1777070700,2026-04-24 22:45:01+00:00,momentum_buy_up_after_rise,75,buy_up,94.14999999999418,0.935,1.0,0.054999999999999945
btc-updown-5m-1777010100,2026-04-24 05:55:02+00:00,momentum_buy_up_after_rise,100,buy_up,205.20999999999185,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018500,2026-04-24 08:15:01+00:00,momentum_buy_up_after_rise,100,buy_up,135.47000000000116,0.965,1.0,0.02500000000000003
btc-updown-5m-1777028400,2026-04-24 11:00:02+00:00,momentum_buy_up_after_rise,100,buy_up,180.6700000000128,0.965,1.0,0.02500000000000003
